2020	0
2040	0
2060	0
2080	0
20100	50
20140	0
20160	0
20200	0
20220	0
20240	0
20260	0
20280	0
20300	0
20320	0
20340	0
20360	0
20380	0
20400	0
20420	0
20440	67
20460	64
20480	0
20500	0
4020	0
4040	0
4060	0
4080	0
40100	0
40120	0
40140	0
40160	0
40200	0
40220	0
40240	0
40260	0
40280	0
40300	69
40320	0
40340	66
40360	0
40380	0
40400	92
40420	0
40440	0
40460	0
40480	0
40500	0
6020	0
6040	86
6060	0
6080	0
60100	0
60120	0
60180	59
60200	0
60220	0
60240	0
60260	0
60280	0
60300	86
60320	0
60340	0
60360	0
60380	0
60400	0
60420	0
60440	0
60460	0
60480	0
60500	0
8020	0
8040	86
8060	0
8080	0
80100	0
80120	0
80140	0
80160	0
80180	97
80200	0
80220	0
80240	59
80260	0
80280	0
80300	0
80320	0
80340	0
80360	74
80380	70
80400	0
80420	0
80440	0
80460	0
80480	0
80500	0
10020	0
10040	0
10060	0
10080	0
100100	0
100120	0
100140	0
100160	0
100180	0
100200	0
100220	0
100240	0
100260	0
100280	0
100300	0
100320	0
100340	0
100360	0
100380	0
100400	0
100420	0
100440	83
100460	0
100480	0
100500	0
12020	0
12040	0
12060	0
12080	0
120100	0
120120	0
120140	0
120160	0
120180	0
120200	0
120220	0
120240	0
120260	0
120280	59
120300	0
120320	0
120340	0
120360	0
120440	0
120460	0
120480	0
120500	0
14020	0
14040	0
14060	92
14080	0
140100	0
140120	0
140140	0
140160	0
140180	0
140200	0
140220	0
140240	0
140260	0
140280	0
140300	0
140320	0
140340	0
140360	53
140420	0
140440	0
140460	0
140480	0
140500	0
16020	92
16040	0
16060	0
16080	0
160100	0
160120	0
160140	52
160160	0
160180	0
160200	0
160220	0
160240	0
160260	0
160280	0
160300	0
160320	0
160340	0
160360	0
160380	0
160400	0
160420	0
160440	0
160460	0
160480	0
160500	63
18020	0
18040	0
18060	0
18080	0
180100	0
180120	0
180140	0
180160	0
180180	0
180200	0
180220	0
180240	60
180260	0
180280	0
180300	0
180320	91
180340	53
180360	0
180380	0
180400	0
180420	0
180440	0
180460	53
180480	0
180500	0
20020	0
20040	82
20060	0
20080	0
200100	0
200120	0
200140	0
200160	0
200180	0
200200	0
200260	0
200280	0
200300	51
200320	92
200340	0
200360	0
200380	0
200400	0
200420	0
200440	0
200460	0
200480	0
200500	0
22020	0
22040	0
22060	0
22080	0
220100	0
220120	0
220140	0
220160	0
220180	0
220200	0
220280	0
220300	0
220320	98
220340	0
220360	0
220380	0
220400	0
220420	0
220440	0
220460	0
220480	75
220500	84
24020	0
24040	0
24060	0
24080	0
240100	0
240120	70
240140	0
240160	0
240180	80
240200	0
240220	0
240240	0
240300	0
240320	0
240340	0
240360	0
240380	0
240400	0
240420	0
240440	0
240460	0
240480	0
240500	64
26020	0
26040	0
26060	0
26080	0
260100	98
260120	0
260140	0
260160	0
260180	0
260200	0
260220	85
260240	0
260300	0
260320	0
260340	0
260360	0
260380	56
260400	0
260420	0
260440	0
260460	0
260480	0
260500	0
28020	0
28040	0
28060	0
28080	0
280100	0
280160	0
280180	0
280200	0
280300	97
280320	0
280340	0
280360	0
280380	0
280400	56
280420	82
280440	0
280460	0
280480	0
280500	91
30020	0
30040	0
30060	0
30080	78
300100	0
300120	0
300140	0
300160	0
300180	0
300200	0
300220	0
300280	0
300300	0
300320	0
300340	0
300360	55
300380	0
300400	0
300420	0
300440	0
300460	0
300480	0
300500	0
32020	0
32040	0
32060	0
32080	0
320100	0
320120	0
320140	0
320260	0
320280	0
320300	0
320320	0
320340	0
320360	0
320380	0
320400	0
320420	78
320440	0
320460	0
320480	0
320500	63
34020	0
34040	0
34060	0
34080	66
340100	0
340120	0
340140	0
340160	0
340180	0
340280	0
340300	75
340320	0
340340	0
340360	0
340380	0
340400	0
340420	0
340440	0
340460	0
340480	0
340500	79
36020	87
36040	0
36060	0
36080	67
360100	0
360120	0
360140	0
360160	0
360180	0
360220	0
360280	0
360320	0
360340	0
360360	0
360380	0
360400	0
360420	0
360440	94
360460	0
360480	0
360500	0
38020	0
38040	0
38060	0
38080	0
380160	0
380220	0
380240	0
380260	0
380320	0
380340	90
380360	0
380380	0
380400	0
380420	0
380440	0
380460	0
380480	0
380500	0
40020	0
40040	0
40060	0
40080	0
400160	0
400180	0
400200	0
400220	0
400240	0
400260	0
400280	0
400300	0
400320	0
400340	70
400360	0
400380	0
400400	58
400420	0
400480	0
400500	0
42020	0
42040	0
42060	91
42080	0
420100	0
420120	0
420140	66
420160	0
420180	0
420200	0
420220	0
420240	0
420260	0
420280	0
420300	0
420320	0
420340	0
420360	0
420380	0
420400	0
420500	0
44020	0
44040	0
44060	55
44080	88
440100	0
440120	0
440140	0
440160	83
440180	0
440200	0
440220	75
440240	0
440260	0
440280	0
440300	0
440320	0
440340	0
440360	0
440380	70
46020	0
46040	0
46060	0
46080	0
460100	0
460120	0
460140	0
460160	0
460180	0
460200	0
460220	0
460240	0
460260	0
460280	0
460300	65
460320	0
460340	74
460360	0
460380	0
460500	0
48020	89
48040	0
48060	0
48080	0
480100	0
480120	0
480140	0
480160	0
480180	0
480200	0
480220	0
480240	0
480280	0
480300	0
480320	0
480340	0
480360	0
480380	0
480400	0
480420	0
480440	0
480500	0
50020	0
50040	0
50060	0
50080	72
500100	0
500120	0
500140	0
500160	0
500180	0
500200	57
500220	0
500240	0
500280	0
500300	51
500320	0
500340	0
500360	0
500380	0
500400	0
500420	0
500440	0
500480	0
500500	80
